"run","tick","OriginOfConsumedResouces"
1,94.0,"Western Europe:Northern America|14386.93;South America|0.0;Central Asia|0.0;Eastern Europe|1151.8;Northern Europe|717.48;Western Europe|2596637.2;Oceania|3895.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1165.0;China|0.0;"
1,94.0,"China:Northern America|196586.5;South America|3033.57;Central Asia|101433.92;Eastern Europe|533073.05;Northern Europe|59627.28;Western Europe|439655.6;Oceania|42828.56;Russian Federation|2752.21;India|38944.36;Pakistan|15156.52;United States of America|576482.2;China|7761465.24;"
1,94.0,"United States of America:Northern America|13064.49;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|2209.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2578115.2;China|0.0;"
1,94.0,"Northern Africa:Northern America|60285.35;South America|0.0;Central Asia|0.0;Eastern Europe|245202.55;Northern Europe|48709.4;Western Europe|538131.8;Oceania|31935.68;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|219194.2;China|0.0;"
1,94.0,"Russian Federation:Northern America|233962.74;South America|2984.2;Central Asia|90756.63;Eastern Europe|555015.1;Northern Europe|91303.74;Western Europe|469596.8;Oceania|17912.12;Russian Federation|3393046.88;India|20218.8;Pakistan|6867.0;United States of America|692957.0;China|200.2;"
1,94.0,"Western Africa:Northern America|84119.86;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|385.2;Oceania|26507.44;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|59769.0;China|0.0;"
1,94.0,"South America:Northern America|33667.09;South America|1345240.5;Central Asia|0.0;Eastern Europe|12256.25;Northern Europe|5655.4;Western Europe|96919.0;Oceania|6107.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|194449.0;China|0.0;"
1,94.0,"Northern Europe:Northern America|14129.76;South America|0.0;Central Asia|0.0;Eastern Europe|229.9;Northern Europe|1528635.34;Western Europe|623.8;Oceania|3398.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1273.8;China|0.0;"
1,94.0,"Northern America:Northern America|620663.9;South America|0.0;Central Asia|0.0;Eastern Europe|171.65;Northern Europe|0.0;Western Europe|101.0;Oceania|1503.92;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|376.0;China|0.0;"
1,94.0,"Oceania:Northern America|4277.63;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|1038.4;Oceania|344941.32;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3004.8;China|0.0;"
1,94.0,"Eastern Africa:Northern America|63908.28;South America|0.0;Central Asia|0.0;Eastern Europe|49824.5;Northern Europe|0.0;Western Europe|287.2;Oceania|37914.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,94.0,"Middle Africa:Northern America|30544.97;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|170.2;Oceania|18345.24;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|11486.0;China|0.0;"
1,94.0,"Eastern Europe:Northern America|14497.21;South America|0.0;Central Asia|0.0;Eastern Europe|3980217.4;Northern Europe|629.9;Western Europe|0.0;Oceania|4064.08;Russian Federation|100.14;India|0.0;Pakistan|0.0;United States of America|425.8;China|0.0;"
1,94.0,"Central Asia:Northern America|16021.68;South America|0.0;Central Asia|1371051.34;Eastern Europe|10658.2;Northern Europe|2477.38;Western Europe|1522.2;Oceania|5899.76;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|43398.8;China|0.0;"
1,94.0,"Southern Europe:Northern America|203885.99;South America|0.0;Central Asia|0.0;Eastern Europe|22862.3;Northern Europe|0.0;Western Europe|33639.2;Oceania|37822.16;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|806.4;China|0.0;"
1,94.0,"Central America:Northern America|38895.69;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|19183.92;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|119082.4;China|0.0;"
1,94.0,"Southern Asia:Northern America|210586.92;South America|0.0;Central Asia|170.44;Eastern Europe|133943.05;Northern Europe|2403.18;Western Europe|178.0;Oceania|65289.84;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,94.0,"Western Asia:Northern America|90923.07;South America|0.0;Central Asia|0.0;Eastern Europe|86540.2;Northern Europe|0.0;Western Europe|0.0;Oceania|34947.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,94.0,"Eastern Asia:Northern America|382051.55;South America|0.0;Central Asia|0.0;Eastern Europe|39585.15;Northern Europe|0.0;Western Europe|11061.6;Oceania|61299.28;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|318767.2;China|0.0;"
1,94.0,"Southern Africa:Northern America|12422.81;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|41146.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,94.0,"South-Eastern Asia:Northern America|83340.84;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|417322.2;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,94.0,"Caribbean:Northern America|36711.52;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|18880.64;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|102153.0;China|0.0;"
1,95.0,"Pakistan:Northern America|6024.6;South America|0.0;Central Asia|25405.52;Eastern Europe|103697.08;Northern Europe|1980.72;Western Europe|43175.24;Oceania|7587.0;Russian Federation|0.0;India|0.0;Pakistan|1172550.56;United States of America|123720.68;China|0.0;"
1,95.0,"India:Northern America|12819.64;South America|0.0;Central Asia|37560.92;Eastern Europe|70816.08;Northern Europe|1828.4;Western Europe|56130.64;Oceania|10527.0;Russian Federation|0.0;India|4846625.32;Pakistan|602.64;United States of America|119923.48;China|0.0;"
1,95.0,"Western Europe:Northern America|3909.12;South America|0.0;Central Asia|0.0;Eastern Europe|302.0;Northern Europe|202.64;Western Europe|2482171.48;Oceania|902.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|293.72;China|0.0;"
1,95.0,"China:Northern America|196190.64;South America|4123.68;Central Asia|102137.2;Eastern Europe|527492.48;Northern Europe|61238.04;Western Europe|429755.76;Oceania|42080.5;Russian Federation|5877.56;India|45496.0;Pakistan|16786.36;United States of America|561532.0;China|7752211.4;"
1,95.0,"United States of America:Northern America|3589.92;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|517.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2488550.32;China|0.0;"
1,95.0,"Northern Africa:Northern America|18500.84;South America|0.0;Central Asia|0.0;Eastern Europe|237713.28;Northern Europe|13958.68;Western Europe|545312.52;Oceania|72308.0;Russian Federation|100.0;India|0.0;Pakistan|0.0;United States of America|209799.64;China|0.0;"
1,95.0,"Russian Federation:Northern America|229043.16;South America|826.48;Central Asia|89436.12;Eastern Europe|539726.68;Northern Europe|90371.16;Western Europe|451490.2;Oceania|17812.0;Russian Federation|3387692.84;India|21311.32;Pakistan|7236.44;United States of America|664163.2;China|0.0;"
1,95.0,"Western Africa:Northern America|72410.72;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|12151.12;Oceania|24756.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|58447.76;China|0.0;"
1,95.0,"South America:Northern America|9192.32;South America|1343253.24;Central Asia|0.0;Eastern Europe|12266.04;Northern Europe|1616.84;Western Europe|94657.08;Oceania|6092.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|188581.04;China|0.0;"
1,95.0,"Northern Europe:Northern America|14357.32;South America|0.0;Central Asia|333.76;Eastern Europe|3179.0;Northern Europe|1542238.44;Western Europe|4616.04;Oceania|3897.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4598.48;China|0.0;"
1,95.0,"Northern America:Northern America|629040.6;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|1676.44;Oceania|1706.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3408.48;China|0.0;"
1,95.0,"Oceania:Northern America|1191.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|266.24;Oceania|326480.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|770.52;China|0.0;"
1,95.0,"Eastern Africa:Northern America|53386.04;South America|0.0;Central Asia|0.0;Eastern Europe|49225.96;Northern Europe|0.0;Western Europe|279.8;Oceania|45364.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,95.0,"Middle Africa:Northern America|26450.48;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|167.24;Oceania|21231.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|11262.76;China|0.0;"
1,95.0,"Eastern Europe:Northern America|3981.64;South America|0.0;Central Asia|0.0;Eastern Europe|3880050.08;Northern Europe|180.8;Western Europe|1597.28;Oceania|3815.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|410.28;China|0.0;"
1,95.0,"Central Asia:Northern America|4399.48;South America|0.0;Central Asia|1355339.12;Eastern Europe|11606.44;Northern Europe|712.56;Western Europe|3582.64;Oceania|6023.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|42769.32;China|0.0;"
1,95.0,"Southern Europe:Northern America|184143.16;South America|0.0;Central Asia|0.0;Eastern Europe|22748.0;Northern Europe|0.0;Western Europe|53887.68;Oceania|35486.5;Russian Federation|101.0;India|0.0;Pakistan|0.0;United States of America|791.36;China|0.0;"
1,95.0,"Central America:Northern America|26598.52;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|17719.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|127059.28;China|0.0;"
1,95.0,"Southern Asia:Northern America|183994.48;South America|0.0;Central Asia|171.88;Eastern Europe|132623.92;Northern Europe|703.64;Western Europe|28596.44;Oceania|60956.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,95.0,"Western Asia:Northern America|76152.6;South America|0.0;Central Asia|0.0;Eastern Europe|85409.8;Northern Europe|0.0;Western Europe|14590.08;Oceania|32522.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,95.0,"Eastern Asia:Northern America|326133.2;South America|0.0;Central Asia|0.0;Eastern Europe|39181.04;Northern Europe|0.0;Western Europe|57502.44;Oceania|66145.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|311501.72;China|0.0;"
1,95.0,"Southern Africa:Northern America|8737.72;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|41978.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,95.0,"South-Eastern Asia:Northern America|48858.44;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|422641.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,95.0,"Caribbean:Northern America|25748.2;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|17450.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|109461.36;China|0.0;"
1,96.0,"Pakistan:Northern America|1471.16;South America|0.0;Central Asia|24331.72;Eastern Europe|99312.16;Northern Europe|1897.28;Western Europe|39457.2;Oceania|2118.48;Russian Federation|0.0;India|0.0;Pakistan|1155140.46;United States of America|30214.56;China|0.0;"
1,96.0,"India:Northern America|3108.48;South America|0.0;Central Asia|9106.88;Eastern Europe|17169.8;Northern Europe|444.04;Western Europe|13609.36;Oceania|2918.76;Russian Federation|0.0;India|4815755.51;Pakistan|143.54;United States of America|29076.88;China|0.0;"
1,96.0,"Western Europe:Northern America|972.16;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|199.36;Western Europe|2426090.52;Oceania|255.96;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,96.0,"China:Northern America|187753.92;South America|4199.48;Central Asia|98455.56;Eastern Europe|504823.92;Northern Europe|59536.12;Western Europe|410524.8;Oceania|11606.44;Russian Federation|8815.14;India|48431.97;Pakistan|16267.86;United States of America|534930.2;China|7682695.32;"
1,96.0,"United States of America:Northern America|899.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|147.68;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|2439288.96;China|0.0;"
1,96.0,"Northern Africa:Northern America|18049.88;South America|0.0;Central Asia|0.0;Eastern Europe|274372.92;Northern Europe|13617.28;Western Europe|566677.8;Oceania|20564.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|180072.16;China|0.0;"
1,96.0,"Russian Federation:Northern America|217056.92;South America|191.0;Central Asia|84756.2;Eastern Europe|511483.92;Northern Europe|85642.56;Western Europe|427865.12;Oceania|4921.32;Russian Federation|3364652.58;India|20146.66;Pakistan|6479.5;United States of America|281598.44;China|0.0;"
1,96.0,"Western Africa:Northern America|70979.96;South America|0.0;Central Asia|0.0;Eastern Europe|11970.68;Northern Europe|0.0;Western Europe|11912.08;Oceania|13231.56;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|57293.16;China|0.0;"
1,96.0,"South America:Northern America|2249.6;South America|1344353.72;Central Asia|0.0;Eastern Europe|3000.2;Northern Europe|395.36;Western Europe|23158.92;Oceania|1704.92;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|157545.0;China|0.0;"
1,96.0,"Northern Europe:Northern America|3505.48;South America|0.0;Central Asia|0.0;Eastern Europe|776.8;Northern Europe|1499019.16;Western Europe|1128.76;Oceania|1088.72;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1123.48;China|0.0;"
1,96.0,"Northern America:Northern America|616582.56;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|415.56;Oceania|484.44;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|846.32;China|0.0;"
1,96.0,"Oceania:Northern America|2734.32;South America|1151.48;Central Asia|912.56;Eastern Europe|2714.48;Northern Europe|576.16;Western Europe|1566.16;Oceania|326595.44;Russian Federation|2007.35;India|3430.95;Pakistan|753.0;United States of America|3901.84;China|0.0;"
1,96.0,"Eastern Africa:Northern America|52457.28;South America|0.0;Central Asia|10676.68;Eastern Europe|48369.72;Northern Europe|0.0;Western Europe|275.16;Oceania|35609.04;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,96.0,"Middle Africa:Northern America|26118.72;South America|0.0;Central Asia|0.0;Eastern Europe|4335.6;Northern Europe|0.0;Western Europe|165.24;Oceania|17457.52;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|11121.72;China|0.0;"
1,96.0,"Eastern Europe:Northern America|985.08;South America|0.0;Central Asia|0.0;Eastern Europe|3765561.12;Northern Europe|175.16;Western Europe|1548.96;Oceania|1077.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|100.0;China|0.0;"
1,96.0,"Central Asia:Northern America|1079.44;South America|0.0;Central Asia|1353182.24;Eastern Europe|2851.88;Northern Europe|175.52;Western Europe|878.44;Oceania|1689.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|10489.6;China|0.0;"
1,96.0,"Southern Europe:Northern America|179786.72;South America|0.0;Central Asia|0.0;Eastern Europe|43135.2;Northern Europe|0.0;Western Europe|52613.24;Oceania|14989.08;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|773.16;China|0.0;"
1,96.0,"Central America:Northern America|26076.68;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|5821.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|136750.88;China|0.0;"
1,96.0,"Southern Asia:Northern America|179705.92;South America|0.0;Central Asia|11995.52;Eastern Europe|129533.0;Northern Europe|688.08;Western Europe|27929.56;Oceania|33026.04;Russian Federation|0.0;India|0.0;Pakistan|15993.2;United States of America|0.0;China|0.0;"
1,96.0,"Western Asia:Northern America|74363.6;South America|0.0;Central Asia|0.0;Eastern Europe|98101.96;Northern Europe|0.0;Western Europe|14248.4;Oceania|18221.4;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
